Personal Pronouns,Demonstrative Pronouns,Quidam,Reflexive Pronouns,Iste,Alius,Ipse,Idem,Priusquam,Antequam,Quominus,Dum,Quin,Ut,Conditionals,Prepositions,Interrogative Sentences,Superlatives,Atque + consonant,Relative Clauses,Mean Length Relative Clauses,Gerunds and Gerundives,Cum,Conjunctions,Vocatives,Mean Sentence Length,Characters,Words,Corpus Name,Sentences,Type
0.00711,0.00436,0.00003,0.00046,0.00008,0.00038,0.00096,0.00012,0.00002,0,0,0.00043,0.00018,0.00088,0.00096,0.00234,0.00091,0.00012,0.00008,0.24307,30.09605,0.00014,0.00044,0.01482,0.00006,97.83507,"65,843","12,334",Tibullus Elegies,673,Verse
0.00349,0.00281,0,0.00041,0.00006,0.00037,0.00053,0.00003,0,0,0,0.00019,0.00019,0.00053,0.00047,0.0025,0.00069,0.00009,0.00006,0.25352,48.89247,0.00019,0.0005,0.01953,0.00022,104.7549,"32,055","5,601",Valerius Flaccus Argonautica Part 1,306,Verse
0.00222,0.00329,0.00004,0.00048,0.00004,0.00036,0.00095,0.0002,0,0,0,0.00032,0.00008,0.00083,0.0002,0.00202,0.00067,0.00008,0,0.18908,46.01923,0.00012,0.00028,0.0208,0.00024,98.81569,"25,198","4,382",Valerius Flaccus Argonautica Part 2,255,Verse
0.00197,0.00268,0,0.00057,0.00011,0.00021,0.00064,0.00007,0,0,0,0.00021,0.00007,0.0005,0.00029,0.002,0.00093,0.00014,0,0.18657,33.73438,0.00007,0.00036,0.01882,0,95.08163,"27,954","4,859",Valerius Flaccus Argonautica Part 3,294,Verse
0.00269,0.00328,0,0.00042,0.00014,0.00014,0.00112,0.00028,0,0,0,0.00021,0.0001,0.00035,0.00038,0.00227,0.00105,0.00014,0.00007,0.17563,34.33871,0.0001,0.00038,0.01908,0.00024,92.77994,"28,669","5,109",Valerius Flaccus Argonautica Part 4,309,Verse
0.00329,0.00402,0,0.00065,0.00019,0.00038,0.00073,0.00015,0.00004,0,0,0.00027,0.00034,0.0008,0.00065,0.00191,0.00126,0.00023,0.00011,0.20755,35.29851,0.00011,0.00023,0.01642,0.00004,87.40134,"26,133","4,663",Valerius Flaccus Argonautica Part 5,299,Verse
0.00164,0.00353,0,0.00035,0.00003,0.00031,0.00077,0.00028,0.00003,0,0,0.00021,0.00014,0.00052,0.00031,0.00255,0.00056,0.0001,0.00021,0.21073,42.82857,0.00007,0.0001,0.0195,0.00003,102.92086,"28,612","4,950",Valerius Flaccus Argonautica Part 6,278,Verse
0.00576,0.00429,0,0.00102,0.00024,0.00041,0.00204,0.00012,0,0,0,0.00016,0.0002,0.00094,0.0009,0.00274,0.00204,0.00024,0.00045,0.23415,42.91071,0.00008,0.00029,0.01951,0.00008,96.06275,"24,496","4,471",Valerius Flaccus Argonautica Part 7,255,Verse
0.00426,0.00352,0,0.00096,0.00017,0.00074,0.00142,0.00011,0,0,0,0,0.00017,0.0004,0.00017,0.00295,0.0017,0.00023,0.00017,0.16234,27.54839,0.00017,0.00017,0.01958,0.00017,95.7663,"17,621","3,158",Valerius Flaccus Argonautica Part 8,184,Verse
0.00045,0.005,0.00016,0.00151,0.00004,0.00014,0.00059,0.00053,0.0001,0,0.00002,0.00012,0.00002,0.00112,0.00041,0.00345,0.00024,0.001,0.00008,0.64029,39.92157,0.00055,0.00096,0.01123,0,176.48097,"51,003","8,266",Valerius Maximus Facta Et Dicta Memorabilia Part 1,289,Prose
0.0006,0.0046,0.00013,0.00129,0.00005,0.00002,0.00034,0.00053,0.00002,0,0,0.00005,0.00005,0.00134,0.0006,0.0029,0.00038,0.00103,0.00007,0.60063,42.29831,0.0008,0.00067,0.01197,0.00002,163.89021,"55,231","8,831",Valerius Maximus Facta Et Dicta Memorabilia Part 2,337,Prose
0.00095,0.00511,0.00016,0.00173,0.00009,0.00016,0.00063,0.00055,0.00005,0.00002,0.00002,0.00018,0.00009,0.00125,0.0006,0.00282,0.00035,0.00121,0.00004,0.61489,41.60204,0.00053,0.00083,0.01203,0,173.14634,"56,792","9,169",Valerius Maximus Facta Et Dicta Memorabilia Part 3,328,Prose
0.00042,0.00576,0.00021,0.00168,0.00023,0.00017,0.00054,0.00058,0.00003,0,0.00002,0.00003,0.00007,0.0011,0.00065,0.00283,0.00054,0.00093,0.00009,0.58232,40.17668,0.00056,0.00084,0.01267,0.00003,159.17827,"57,145","9,221",Valerius Maximus Facta Et Dicta Memorabilia Part 4,359,Prose
0.00078,0.00535,0.0001,0.00145,0.00011,0.00026,0.0008,0.00052,0,0.00002,0.00005,0.00005,0.00011,0.00126,0.00068,0.00281,0.00054,0.0014,0.00005,0.59885,37.83654,0.0006,0.00062,0.01252,0,161.79156,"61,319","9,958",Valerius Maximus Facta Et Dicta Memorabilia Part 5,379,Prose
0.00087,0.00579,0.00011,0.00184,0.00011,0.00024,0.00059,0.00065,0.00004,0,0.00006,0.00007,0.00007,0.00134,0.00065,0.0029,0.00039,0.00119,0.00004,0.53043,41.22711,0.00046,0.00087,0.01151,0,147.13661,"53,852","8,733",Valerius Maximus Facta Et Dicta Memorabilia Part 6,366,Prose
0.00048,0.00509,0.00036,0.00126,0.00008,0.00023,0.00065,0.00065,0.00008,0,0.00004,0.00019,0.00004,0.00155,0.00067,0.00272,0.00025,0.00142,0.00006,0.59643,40.00778,0.00061,0.0008,0.01203,0,164.20619,"47,784","7,611",Valerius Maximus Facta Et Dicta Memorabilia Part 7,291,Prose
0.00028,0.00517,0.00032,0.00119,0.00011,0.00022,0.00059,0.00065,0.00002,0,0.00007,0.0002,0.00011,0.00139,0.00067,0.00304,0.00035,0.00152,0.00007,0.63253,39.07165,0.00054,0.00078,0.01161,0,155.39481,"53,922","8,681",Valerius Maximus Facta Et Dicta Memorabilia Part 8,347,Prose
0.0004,0.00454,0.00013,0.00157,0.00009,0.00013,0.00072,0.00061,0.00002,0,0.00007,0.00025,0.00002,0.00119,0.00049,0.00288,0.00072,0.00094,0.00011,0.60606,41.15808,0.00047,0.0008,0.01233,0.00002,150.68392,"55,301","8,954",Valerius Maximus Facta Et Dicta Memorabilia Part 9,367,Prose
0.00241,0.00337,0,0.00061,0,0.00036,0.00057,0.00007,0.00004,0,0,0.00036,0.00004,0.00043,0.0005,0.0028,0.00101,0.00022,0.00011,0.32227,32.11111,0.00011,0.00018,0.01982,0.00043,116.53556,"27,852","4,878",Vergil Aeneid Part 1,239,Verse
0.00243,0.0037,0,0.00077,0.00015,0.00021,0.00065,0.00024,0,0,0,0.00044,0.00012,0.00053,0.0003,0.00293,0.00133,0.00027,0.00024,0.24912,32.65882,0.00006,0.00015,0.01824,0.00018,102.31212,"33,763","5,888",Vergil Aeneid Part 10,330,Verse
0.00229,0.00344,0,0.00094,0.00018,0.00035,0.00082,0.00012,0.00003,0,0,0.00021,0.00009,0.00062,0.00059,0.003,0.00082,0.00015,0.00009,0.24364,38.625,0.00009,0.00015,0.01875,0.00026,112.28713,"34,023","5,906",Vergil Aeneid Part 11,303,Verse
0.00288,0.00358,0,0.00093,0.00011,0.00042,0.00087,0.00006,0,0,0,0.00017,0,0.00079,0.00025,0.00282,0.00113,0.00011,0.0002,0.2278,37.9863,0.00011,0.00031,0.01834,0.00017,118.55184,"35,447","6,190",Vergil Aeneid Part 12,299,Verse
0.00265,0.00359,0,0.00071,0.0001,0.00024,0.00097,0.00003,0,0,0,0.00017,0.00003,0.0004,0.00097,0.00282,0.00121,0.00027,0.00003,0.24569,30.4,0.00017,0.0002,0.02032,0.00017,110.7026,"29,779","5,174",Vergil Aeneid Part 2,269,Verse
0.00272,0.00305,0,0.00038,0,0.00019,0.00041,0.00034,0,0,0,0.00008,0.00008,0.00011,0.00034,0.00279,0.00079,0.00015,0.00004,0.2156,31.36364,0.0003,0.00015,0.01927,0.00019,110.95397,"26,518","4,531",Vergil Aeneid Part 3,239,Verse
0.00345,0.00365,0,0.00081,0.00015,0.00031,0.00081,0.00038,0,0,0,0.00035,0.00012,0.00023,0.00092,0.00303,0.00215,0.00023,0.00004,0.25253,29.47541,0.00023,0.00023,0.01877,0.00012,102.57087,"26,053","4,565",Vergil Aeneid Part 4,254,Verse
0.00173,0.00344,0,0.00071,0.00006,0.00028,0.00118,0.00009,0,0,0,0.00015,0.00003,0.00022,0.00062,0.00285,0.00077,0.00015,0,0.25896,35.68539,0.00015,0.00015,0.01845,0.00012,117.02899,"32,300","5,554",Vergil Aeneid Part 5,276,Verse
0.00281,0.00425,0,0.00066,0.00003,0.0003,0.00054,0.00012,0.00003,0,0,0.00021,0.00015,0.00042,0.00063,0.00335,0.00105,0.00018,0.00009,0.30104,30.11111,0.00015,0.00009,0.01798,0.00015,103.14506,"33,419","5,842",Vergil Aeneid Part 6,324,Verse
0.00199,0.00341,0,0.00066,0,0.00017,0.00093,0.00013,0,0,0,0.00017,0.00017,0.00033,0.00027,0.00361,0.00033,0.00013,0.00013,0.2723,44.375,0.00017,0.00013,0.01823,0.0001,134.70536,"30,174","5,215",Vergil Aeneid Part 7,224,Verse
0.00278,0.0037,0,0.00067,0,0.0003,0.00067,0.00019,0,0,0,0.00019,0.00007,0.0007,0.00041,0.00304,0.00026,0.00019,0,0.22368,38.87879,0.00011,0.00022,0.01923,0.00033,114.85957,"26,992","4,624",Vergil Aeneid Part 8,235,Verse
0.00242,0.00312,0,0.00086,0.0002,0.00017,0.0007,0.00013,0,0,0,0.00017,0.00007,0.00017,0.0002,0.00288,0.00119,0.00017,0.0001,0.28512,37.13793,0.00017,0.00027,0.01813,0.0003,108.50719,"30,165","5,300",Vergil Aeneid Part 9,278,Verse
0.00809,0.00483,0,0.00049,0.0002,0.0003,0.00138,0.00023,0,0,0,0.00059,0.00007,0.00102,0.00141,0.00253,0.00148,0.00016,0.0002,0.23611,27.37805,0.00013,0.00043,0.01289,0.00043,91.33634,"30,415","5,613",Vergil Eclogues,333,Verse
0.00163,0.00216,0.00011,0.00084,0,0.00042,0.00053,0.00011,0,0,0,0.00016,0,0.00042,0.00095,0.00242,0,0.00032,0.00011,0.2521,41.31373,0.00021,0.00058,0.01969,0.00016,159.61345,"18,994","3,299",Vergil Georgics Part 1,119,Verse
0.00134,0.00278,0,0.00094,0,0.00069,0.00074,0.00025,0,0,0,0.00015,0.00015,0.0004,0.00084,0.00248,0.0003,0.0003,0.0001,0.27481,37.6,0.00045,0.00015,0.02162,0.0003,147.22628,"20,170","3,517",Vergil Georgics Part 2,137,Verse
0.00108,0.00207,0,0.00019,0,0.00028,0.00056,0.00009,0.00005,0,0,0.00052,0.00005,0.00023,0.00052,0.00268,0.00047,0.00009,0.00014,0.21277,48.27027,0.00019,0.00052,0.02282,0,141.01325,"21,293","3,695",Vergil Georgics Part 3,151,Verse
0.00186,0.00358,0.00005,0.001,0,0.00057,0.00129,0.00019,0,0,0,0.00019,0.0001,0.00057,0.00057,0.00277,0.00057,0.00014,0.0001,0.24286,45.84444,0.00014,0.00024,0.02064,0.00005,137.69079,"20,929","3,631",Vergil Georgics Part 4,152,Verse
0.00041,0.00417,0,0.00019,0.00003,0.00046,0.00019,0.00022,0,0.00003,0.00003,0.00005,0.00005,0.00108,0.00125,0.00566,0.00003,0.00024,0.00003,0.53744,38.71123,0.00084,0.00073,0.01735,0,162.00439,"36,937","6,008",Vitruvius De Architectura Part 1,228,Prose
0.00012,0.00551,0.0001,0.00055,0.00002,0.00045,0.00031,0.00069,0,0.00004,0,0,0,0.00073,0.00071,0.00484,0,0.00022,0,0.51058,34.70732,0.00065,0.00106,0.01292,0,134.52116,"50,849","8,351",Vitruvius De Architectura Part 10,378,Prose
0.0002,0.00658,0.00005,0.00098,0,0.00059,0.00032,0.00027,0,0.0001,0,0,0,0.00061,0.00095,0.00702,0,0.00029,0,0.5034,36.32127,0.00044,0.00166,0.01694,0,139.52381,"41,020","6,918",Vitruvius De Architectura Part 2,294,Prose
0.00008,0.00469,0,0.00008,0,0.00016,0.00028,0.0004,0,0,0.00004,0.00004,0,0.00089,0.00146,0.00465,0,0.00032,0.00004,0.46857,33.87023,0.00057,0.00049,0.01469,0,141.21714,"24,713","4,027",Vitruvius De Architectura Part 3,175,Prose
0.0002,0.00422,0.00004,0.00016,0,0.00055,0.00035,0.00066,0,0,0.00004,0.00004,0,0.00039,0.00133,0.00504,0,0.0002,0.00008,0.44615,40.46212,0.00047,0.00039,0.01302,0,131.15385,"25,575","4,041",Vitruvius De Architectura Part 4,195,Prose
0.00014,0.00441,0,0.00046,0,0.00024,0.00019,0.00027,0.00003,0,0.00003,0.00005,0.00005,0.00054,0.00116,0.00571,0,0.00057,0.00005,0.55696,37.10798,0.00079,0.00089,0.01357,0,155.82278,"36,930","5,907",Vitruvius De Architectura Part 5,237,Prose
0.00041,0.00498,0,0.00029,0,0.00057,0.00016,0.00041,0,0.00003,0,0.00003,0.00003,0.00067,0.00115,0.0052,0.00003,0.00061,0.00003,0.43318,39.89189,0.0007,0.00105,0.01509,0,143.74312,"31,336","5,032",Vitruvius De Architectura Part 6,218,Prose
0.00035,0.00485,0.00006,0.0011,0,0.00061,0.00015,0.00026,0,0.00003,0.00003,0.00006,0,0.00099,0.00142,0.00575,0.00009,0.00017,0,0.46835,36.82635,0.00055,0.00171,0.0141,0,143.58333,"34,460","5,655",Vitruvius De Architectura Part 7,240,Prose
0.00015,0.00585,0,0.0008,0,0.00067,0.00028,0.00037,0,0.00009,0,0,0.00006,0.00052,0.00227,0.00671,0,0.00074,0,0.56579,34.69302,0.00061,0.00123,0.01779,0,143.20614,"32,651","5,692",Vitruvius De Architectura Part 8,228,Prose
0.00019,0.00615,0.00006,0.00072,0,0.00083,0.00019,0.00053,0,0.00003,0.00006,0.00003,0,0.00047,0.0005,0.00686,0.00003,0.00028,0.00003,0.47584,35.54595,0.00064,0.00144,0.01417,0,133.8,"36,126","6,044",Vitruvius De Architectura Part 9,270,Prose
